124.228,124.434,124.683,124.943,125.207,125.473,125.74,126.006,126.269,126.522,126.733,
124.232,124.438,124.687,124.947,125.211,125.477,125.743,126.01,126.273,126.526,126.737,
124.236,124.442,124.691,124.951,125.215,125.481,125.747,126.014,126.277,126.53,126.741,
124.24,124.447,124.695,124.955,125.219,125.485,125.751,126.018,126.281,126.534,126.745,
124.244,124.451,124.699,124.959,125.223,125.489,125.755,126.022,126.285,126.538,126.748,
124.248,124.455,124.703,124.963,125.227,125.493,125.759,126.026,126.289,126.542,126.752,
124.252,124.459,124.707,124.967,125.231,125.497,125.763,126.029,126.293,126.546,126.756,
124.256,124.463,124.711,124.971,125.235,125.501,125.767,126.033,126.297,126.549,126.76,
124.261,124.467,124.715,124.975,125.239,125.505,125.771,126.037,126.301,126.553,126.764,
124.265,124.471,124.719,124.979,125.243,125.509,125.775,126.041,126.305,126.557,126.768,
124.269,124.475,124.723,124.983,125.247,125.513,125.779,126.045,126.309,126.561,126.772,
124.273,124.479,124.727,124.987,125.251,125.517,125.783,126.049,126.312,126.565,126.776,
124.277,124.483,124.732,124.991,125.255,125.521,125.787,126.053,126.316,126.569,126.78,
124.281,124.487,124.736,124.995,125.259,125.525,125.791,126.057,126.32,126.573,126.783,
124.285,124.491,124.74,124.999,125.263,125.529,125.795,126.061,126.324,126.577,126.787,
124.289,124.495,124.744,125.003,125.267,125.533,125.799,126.065,126.328,126.581,126.791,
124.293,124.499,124.748,125.007,125.271,125.537,125.803,126.069,126.332,126.585,126.795,
124.297,124.504,124.752,125.011,125.275,125.541,125.807,126.073,126.336,126.588,126.799,
124.301,124.508,124.756,125.015,125.279,125.545,125.811,126.077,126.34,126.592,126.803,
124.306,124.512,124.76,125.019,125.283,125.549,125.815,126.081,126.344,126.596,126.807,
124.31,124.516,124.764,125.023,125.287,125.553,125.819,126.085,126.348,126.6,126.811,
124.314,124.52,124.768,125.027,125.291,125.557,125.823,126.089,126.352,126.604,126.814,
124.318,124.524,124.772,125.031,125.295,125.561,125.827,126.093,126.356,126.608,126.818,
124.322,124.528,124.776,125.035,125.299,125.565,125.831,126.097,126.36,126.612,126.822,
124.326,124.532,124.78,125.04,125.303,125.569,125.835,126.101,126.363,126.616,126.826,
124.33,124.536,124.784,125.044,125.307,125.573,125.839,126.105,126.367,126.62,126.83,
124.334,124.54,124.788,125.048,125.311,125.577,125.843,126.108,126.371,126.624,126.834,
124.338,124.544,124.792,125.052,125.315,125.58,125.847,126.112,126.375,126.627,126.838,
124.342,124.548,124.796,125.056,125.319,125.584,125.851,126.116,126.379,126.631,126.842,
124.346,124.552,124.8,125.06,125.323,125.588,125.855,126.12,126.383,126.635,126.845,
124.351,124.556,124.804,125.064,125.327,125.592,125.859,126.124,126.387,126.639,126.849,
124.355,124.56,124.808,125.068,125.331,125.596,125.862,126.128,126.391,126.643,126.853,
124.359,124.564,124.812,125.072,125.335,125.6,125.866,126.132,126.395,126.647,126.857,
124.363,124.569,124.816,125.076,125.339,125.604,125.87,126.136,126.399,126.651,126.861,
124.367,124.573,124.82,125.08,125.343,125.608,125.874,126.14,126.403,126.655,126.865,
124.371,124.577,124.824,125.084,125.347,125.612,125.878,126.144,126.407,126.659,126.869,
124.375,124.581,124.828,125.088,125.351,125.616,125.882,126.148,126.41,126.662,126.872,
124.379,124.585,124.832,125.092,125.355,125.62,125.886,126.152,126.414,126.666,126.876,
124.383,124.589,124.836,125.096,125.359,125.624,125.89,126.156,126.418,126.67,126.88,
124.387,124.593,124.84,125.1,125.363,125.628,125.894,126.16,126.422,126.674,126.884,
124.391,124.597,124.845,125.104,125.367,125.632,125.898,126.164,126.426,126.678,126.888,
124.395,124.601,124.849,125.108,125.371,125.636,125.902,126.167,126.43,126.682,126.892,
124.399,124.605,124.853,125.112,125.375,125.64,125.906,126.171,126.434,126.686,126.896,
124.403,124.609,124.857,125.116,125.379,125.644,125.91,126.175,126.438,126.69,126.899,
124.408,124.613,124.861,125.12,125.383,125.648,125.914,126.179,126.442,126.693,126.903,
124.412,124.617,124.865,125.124,125.387,125.652,125.918,126.183,126.446,126.697,126.907,
124.416,124.621,124.869,125.128,125.391,125.656,125.922,126.187,126.45,126.701,126.911,
124.42,124.625,124.873,125.132,125.395,125.66,125.926,126.191,126.453,126.705,126.915,
124.424,124.629,124.877,125.136,125.399,125.664,125.93,126.195,126.457,126.709,126.919,
124.428,124.633,124.881,125.14,125.403,125.668,125.934,126.199,126.461,126.713,126.923,
124.432,124.637,124.885,125.144,125.407,125.672,125.938,126.203,126.465,126.717,126.926,
124.436,124.641,124.889,125.148,125.411,125.676,125.941,126.207,126.469,126.721,126.93,
124.44,124.645,124.893,125.152,125.415,125.68,125.945,126.211,126.473,126.724,126.934,
124.444,124.649,124.897,125.156,125.419,125.684,125.949,126.215,126.477,126.728,126.938,
124.448,124.653,124.901,125.16,125.423,125.688,125.953,126.219,126.481,126.732,126.942,
124.452,124.657,124.905,125.164,125.427,125.692,125.957,126.222,126.485,126.736,126.946,
124.456,124.662,124.909,125.168,125.431,125.696,125.961,126.226,126.489,126.74,126.949,
124.46,124.666,124.913,125.172,125.435,125.7,125.965,126.23,126.492,126.744,126.953,
124.464,124.67,124.917,125.176,125.439,125.703,125.969,126.234,126.496,126.748,126.957,
124.468,124.674,124.921,125.18,125.443,125.707,125.973,126.238,126.5,126.752,126.961,
124.472,124.678,124.925,125.184,125.447,125.711,125.977,126.242,126.504,126.755,126.965,
124.477,124.682,124.929,125.188,125.451,125.715,125.981,126.246,126.508,126.759,126.969,
124.481,124.686,124.933,125.192,125.454,125.719,125.985,126.25,126.512,126.763,126.972,
124.485,124.69,124.937,125.196,125.458,125.723,125.989,126.254,126.516,126.767,126.976,
124.489,124.694,124.941,125.2,125.462,125.727,125.993,126.258,126.52,126.771,126.98,
124.493,124.698,124.945,125.204,125.466,125.731,125.997,126.262,126.524,126.775,126.984,
124.497,124.702,124.949,125.208,125.47,125.735,126.001,126.266,126.527,126.779,126.988,
124.501,124.706,124.953,125.212,125.474,125.739,126.004,126.269,126.531,126.782,126.991,
124.505,124.71,124.957,125.216,125.478,125.743,126.008,126.273,126.535,126.786,126.995,
124.509,124.714,124.961,125.22,125.482,125.747,126.012,126.277,126.539,126.79,126.999,
124.513,124.718,124.965,125.223,125.486,125.751,126.016,126.281,126.543,126.794,127.003,
124.517,124.722,124.969,125.227,125.49,125.755,126.02,126.285,126.547,126.798,127.007,
124.521,124.726,124.973,125.231,125.494,125.759,126.024,126.289,126.551,126.802,127.011,
124.525,124.73,124.977,125.235,125.498,125.763,126.028,126.293,126.555,126.805,127.014,
124.529,124.734,124.981,125.239,125.502,125.767,126.032,126.297,126.558,126.809,127.018,
124.533,124.738,124.985,125.243,125.506,125.771,126.036,126.301,126.562,126.813,127.022,
124.537,124.742,124.989,125.247,125.51,125.775,126.04,126.305,126.566,126.817,127.026,
124.541,124.746,124.993,125.251,125.514,125.779,126.044,126.308,126.57,126.821,127.03,
124.545,124.75,124.997,125.255,125.518,125.782,126.048,126.312,126.574,126.825,127.033,
124.549,124.754,125.001,125.259,125.522,125.786,126.052,126.316,126.578,126.828,127.037,
124.553,124.758,125.005,125.263,125.526,125.79,126.056,126.32,126.582,126.832,127.041,
124.557,124.762,125.009,125.267,125.53,125.794,126.059,126.324,126.586,126.836,127.045,
124.561,124.766,125.013,125.271,125.534,125.798,126.063,126.328,126.589,126.84,127.049,
124.565,124.77,125.017,125.275,125.538,125.802,126.067,126.332,126.593,126.844,127.052,
124.569,124.774,125.021,125.279,125.542,125.806,126.071,126.336,126.597,126.848,127.056,
124.573,124.778,125.025,125.283,125.546,125.81,126.075,126.34,126.601,126.851,127.06,
124.577,124.782,125.029,125.287,125.55,125.814,126.079,126.344,126.605,126.855,127.064,
124.582,124.786,125.033,125.291,125.554,125.818,126.083,126.347,126.609,126.859,127.068,
124.586,124.79,125.037,125.295,125.558,125.822,126.087,126.351,126.613,126.863,127.071,
124.59,124.794,125.041,125.299,125.562,125.826,126.091,126.355,126.616,126.867,127.075,
124.594,124.798,125.045,125.303,125.565,125.83,126.095,126.359,126.62,126.871,127.079,
124.598,124.802,125.049,125.307,125.569,125.834,126.099,126.363,126.624,126.874,127.083,
124.602,124.806,125.053,125.311,125.573,125.838,126.103,126.367,126.628,126.878,127.086,
124.606,124.81,125.057,125.315,125.577,125.842,126.106,126.371,126.632,126.882,127.09,
124.61,124.814,125.061,125.319,125.581,125.845,126.11,126.375,126.636,126.886,127.094,
124.614,124.818,125.065,125.323,125.585,125.849,126.114,126.379,126.64,126.89,127.098,
124.618,124.822,125.069,125.327,125.589,125.853,126.118,126.382,126.643,126.893,127.102,
124.622,124.826,125.073,125.331,125.593,125.857,126.122,126.386,126.647,126.897,127.105,
124.626,124.83,125.077,125.335,125.597,125.861,126.126,126.39,126.651,126.901,127.109,
124.63,124.834,125.081,125.339,125.601,125.865,126.13,126.394,126.655,126.905,127.113,
124.634,124.838,125.085,125.343,125.605,125.869,126.134,126.398,126.659,126.909,127.117,
124.638,124.842,125.089,125.347,125.609,125.873,126.138,126.402,126.663,126.912,127.12,
124.642,124.846,125.093,125.351,125.613,125.877,126.142,126.406,126.667,126.916,127.124,
124.646,124.85,125.097,125.355,125.617,125.881,126.146,126.41,126.67,126.92,127.128,
124.65,124.854,125.101,125.359,125.621,125.885,126.149,126.414,126.674,126.924,127.132,
124.654,124.858,125.105,125.363,125.625,125.889,126.153,126.417,126.678,126.928,127.135,
124.658,124.862,125.109,125.367,125.629,125.893,126.157,126.421,126.682,126.931,127.139,
124.662,124.866,125.113,125.37,125.633,125.897,126.161,126.425,126.686,126.935,127.143,
124.666,124.87,125.117,125.374,125.637,125.901,126.165,126.429,126.69,126.939,127.147,
124.67,124.874,125.121,125.378,125.64,125.904,126.169,126.433,126.693,126.943,127.15,
124.674,124.878,125.124,125.382,125.644,125.908,126.173,126.437,126.697,126.947,127.154,
124.678,124.882,125.128,125.386,125.648,125.912,126.177,126.441,126.701,126.95,127.158,
124.682,124.886,125.132,125.39,125.652,125.916,126.181,126.444,126.705,126.954,127.162,
124.686,124.89,125.136,125.394,125.656,125.92,126.185,126.448,126.709,126.958,127.165,
124.69,124.894,125.14,125.398,125.66,125.924,126.189,126.452,126.713,126.962,127.169,
124.694,124.898,125.144,125.402,125.664,125.928,126.192,126.456,126.716,126.965,127.173,
124.698,124.902,125.148,125.406,125.668,125.932,126.196,126.46,126.72,126.969,127.176,
124.702,124.906,125.152,125.41,125.672,125.936,126.2,126.464,126.724,126.973,127.18,
124.706,124.91,125.156,125.414,125.676,125.94,126.204,126.468,126.728,126.977,127.184,
124.71,124.914,125.16,125.418,125.68,125.944,126.208,126.472,126.732,126.98,127.187,
124.714,124.918,125.164,125.422,125.684,125.948,126.212,126.475,126.735,126.984,127.191,
124.718,124.922,125.168,125.426,125.688,125.951,126.216,126.479,126.739,126.988,127.195,
124.722,124.926,125.172,125.43,125.692,125.955,126.22,126.483,126.743,126.992,127.199,
124.726,124.93,125.176,125.434,125.696,125.959,126.224,126.487,126.747,126.995,127.202,
124.73,124.934,125.18,125.438,125.7,125.963,126.227,126.491,126.751,126.999,127.206,
